"Price","Distance","Type","BuildingArea","Bathroom","Rooms","Car","Landsize","YearBuilt","Propertycount","Date","SaleYear","AgeWhenSold"
645500,18,"h",155,2,3,2,719,2000,5556,"16/09/2017",2017,17
525000,18.4,"h",134,2,4,2,452,1993,13830,"16/09/2017",2017,24
626000,14,"h",87,1,3,2,622,1960,851,"16/09/2017",2017,57
840000,14.5,"h",225,2,3,2,725,1970,2339,"16/09/2017",2017,47
1230000,11.7,"h",127,4,4,2,538,1990,5629,"16/09/2017",2017,27
1325000,7.3,"h",88,1,2,2,422,1940,2671,"16/09/2017",2017,77
1975000,7.3,"h",160,1,3,2,676,1925,2671,"16/09/2017",2017,92
1140000,6.4,"h",118,1,4,0,276,1915,1808,"16/09/2017",2017,102
1e+06,6.4,"h",282,2,3,2,275,1940,1808,"16/09/2017",2017,77
2750000,5.9,"t",270,2,4,3,357,2015,4675,"16/09/2017",2017,2
370000,17.4,"h",95,1,3,1,784,1978,4704,"16/09/2017",2017,39
995000,20,"t",166,3,3,2,248,2011,6162,"16/09/2017",2017,6
9e+05,17.9,"h",231,2,4,2,609,2003,10529,"16/09/2017",2017,14
2500000,10.2,"h",277,3,4,3,402,1950,2079,"16/09/2017",2017,67
1200000,6.2,"h",145,1,4,1,455,1920,6232,"16/09/2017",2017,97
828000,14.3,"u",117,2,3,2,301,1980,2555,"16/09/2017",2017,37
2420000,14.2,"h",503,5,5,2,757,1975,13366,"16/09/2017",2017,42
1335000,14.2,"h",145,1,4,3,731,1970,13366,"16/09/2017",2017,47
1480000,14.2,"h",160,2,4,2,695,1970,13366,"16/09/2017",2017,47
1100000,18.8,"h",152,2,4,2,748,1996,7113,"16/09/2017",2017,21
792500,34.1,"h",174,2,4,2,846,1996,9376,"16/09/2017",2017,21
1262000,6.2,"h",110,2,3,2,343,1980,5498,"16/09/2017",2017,37
1210000,6.2,"h",160,1,4,0,325,1983,5498,"16/09/2017",2017,34
1186000,10.4,"h",112,1,3,4,654,1955,2291,"16/09/2017",2017,62
1320000,5.3,"h",119,1,3,1,227,1920,11364,"16/09/2017",2017,97
725000,11.2,"h",111,1,3,1,327,1960,2651,"16/09/2017",2017,57
850000,8.5,"h",133,1,3,1,712,1940,7485,"16/09/2017",2017,77
765000,14.7,"h",219,2,4,2,612,2004,15542,"16/09/2017",2017,13
635000,14.7,"h",244,2,4,2,334,2000,15542,"16/09/2017",2017,17
1960000,3.5,"h",230,2,3,0,253,1900,8648,"16/09/2017",2017,117
465000,12,"u",61,1,2,1,676,2012,21650,"16/09/2017",2017,5
920000,12,"h",100,1,2,2,665,1955,21650,"16/09/2017",2017,62
1500000,2.4,"t",145,2,3,2,72,2011,14949,"16/09/2017",2017,6
746000,21.3,"h",135,1,3,1,400,1950,4407,"16/09/2017",2017,67
380000,20.6,"h",92,1,3,1,372,2000,5833,"16/09/2017",2017,17
1915000,15.2,"h",220,2,4,2,563,1910,4497,"16/09/2017",2017,107
962000,22.2,"h",166,2,4,3,724,1985,2206,"16/09/2017",2017,32
855000,1.9,"h",72,1,1,0,67,1900,5943,"16/09/2017",2017,117
405000,31.7,"h",101,1,3,3,515,1991,14092,"16/09/2017",2017,26
482000,31.7,"h",126,1,3,1,573,1965,14092,"16/09/2017",2017,52
436000,31.7,"h",220,2,3,2,350,2004,14092,"16/09/2017",2017,13
665000,10.5,"h",183,2,4,3,600,1975,4217,"16/09/2017",2017,42
1810000,10.2,"h",223,3,4,2,349,1997,5457,"16/09/2017",2017,20
2230000,10.2,"h",270,2,5,2,754,1905,5457,"16/09/2017",2017,112
1930000,15.5,"h",377,3,5,2,807,2000,6202,"16/09/2017",2017,17
750000,15.3,"h",169,2,3,2,536,1980,7955,"16/09/2017",2017,37
1605000,7,"h",92,2,4,2,348,1930,8870,"16/09/2017",2017,87
1009000,8.9,"h",136,2,3,2,663,1980,2698,"16/09/2017",2017,37
366000,44.2,"h",77,1,3,1,502,1978,3988,"16/09/2017",2017,39
1440000,14.7,"h",247,3,4,6,717,1985,7082,"16/09/2017",2017,32
1060000,14.7,"h",173,2,4,3,729,1970,7082,"16/09/2017",2017,47
792000,14.5,"h",124,1,3,2,571,1960,2329,"16/09/2017",2017,57
470000,14.7,"h",125,1,3,2,640,1985,16166,"16/09/2017",2017,32
515000,14.7,"h",194,2,3,1,251,2012,16166,"16/09/2017",2017,5
603500,14.7,"h",184,2,4,4,650,1994,16166,"16/09/2017",2017,23
870000,6.4,"h",109,1,3,2,417,1950,5058,"16/09/2017",2017,67
1060000,6.4,"h",512,3,4,2,512,1920,5058,"16/09/2017",2017,97
1500000,3.1,"t",209,2,3,1,862,1920,2230,"16/09/2017",2017,97
555000,17.6,"h",25,2,3,2,265,2014,1999,"16/09/2017",2017,3
1425000,4.6,"h",150,1,3,1,188,1907,4380,"16/09/2017",2017,110
1190000,6.3,"h",89,1,3,2,515,1955,6543,"16/09/2017",2017,62
506000,14,"h",120,1,3,2,544,1980,1899,"19/08/2017",2017,37
730000,12.8,"h",112,2,3,2,739,1970,1281,"19/08/2017",2017,47
1460000,6.3,"h",80,1,2,1,181,1930,4836,"19/08/2017",2017,87
1726000,6.3,"h",128,2,2,2,269,1910,4836,"19/08/2017",2017,107
1920000,10.2,"h",203,3,4,2,391,2016,3052,"19/08/2017",2017,1
1575000,10.2,"h",115,1,3,2,787,1955,2894,"19/08/2017",2017,62
2e+06,9.7,"h",255,3,4,4,958,2015,7809,"19/08/2017",2017,2
2270000,9.7,"h",334,2,4,2,654,2010,7809,"19/08/2017",2017,7
1890000,9.7,"h",144,2,3,1,632,1940,7809,"19/08/2017",2017,77
1895000,11.4,"h",220,2,4,2,557,1920,6795,"19/08/2017",2017,97
1280000,13.8,"t",239,2,3,2,335,2013,10969,"19/08/2017",2017,4
1595000,13.8,"h",167,1,4,2,581,1960,10969,"19/08/2017",2017,57
1850000,10.5,"h",170,3,4,3,421,2000,10579,"19/08/2017",2017,17
320000,4,"u",34,1,1,1,682,1980,5533,"19/08/2017",2017,37
1240000,10.8,"h",170,2,4,2,602,1970,4480,"19/08/2017",2017,47
1234000,12.1,"h",139,1,3,2,896,1965,10175,"19/08/2017",2017,52
1e+06,14.7,"h",108,2,3,2,788,1960,4048,"19/08/2017",2017,57
650000,16.6,"h",175,2,4,4,688,1970,1889,"19/08/2017",2017,47
2450000,8.7,"h",312,4,5,2,554,2017,5051,"19/08/2017",2017,0
710000,27,"h",138,1,3,1,650,1960,2076,"19/08/2017",2017,57
955000,17.9,"t",112,2,2,1,836,2009,9758,"19/08/2017",2017,8
1230000,17.9,"h",133,1,3,1,584,1960,9758,"19/08/2017",2017,57
883300,17.5,"h",177,2,5,2,402,1980,2727,"19/08/2017",2017,37
790000,17.5,"h",114,1,3,2,532,1975,2727,"19/08/2017",2017,42
880000,6.7,"h",107,1,3,1,379,1910,11204,"19/08/2017",2017,107
1070000,6.7,"h",98,1,3,2,392,1920,11204,"19/08/2017",2017,97
1500000,6.7,"h",180,3,5,4,900,1888,11204,"19/08/2017",2017,129
1085000,6.7,"h",155,2,4,1,430,1920,11204,"19/08/2017",2017,97
582500,20.6,"h",132,1,3,0,947,1972,15510,"19/08/2017",2017,45
480000,20.6,"h",148,2,4,2,312,2015,15510,"19/08/2017",2017,2
523000,20.6,"h",159,2,4,2,484,2009,15510,"19/08/2017",2017,8
485000,20.6,"h",150,2,3,1,321,2013,15510,"19/08/2017",2017,4
1152000,23,"h",255,2,4,2,1880,1947,11925,"19/08/2017",2017,70
475000,14,"h",108,1,3,2,560,1965,2246,"19/08/2017",2017,52
970000,22.2,"h",210,2,4,2,364,1995,3940,"19/08/2017",2017,22
1200000,16.1,"h",254,2,4,2,375,1998,4790,"19/08/2017",2017,19
988000,16.1,"h",150,2,3,2,243,2012,4790,"19/08/2017",2017,5
875000,27,"h",136,1,3,3,694,1975,2546,"19/08/2017",2017,42
2105000,7.2,"h",180,2,3,1,346,1890,4898,"19/08/2017",2017,127
2410000,7.2,"h",120,2,4,1,390,1920,4898,"19/08/2017",2017,97
810000,18,"h",135,2,3,2,868,1980,6990,"19/08/2017",2017,37
1115000,18,"h",332,3,6,4,966,1990,2346,"19/08/2017",2017,27
1380000,7.2,"h",152,1,3,2,1730,2001,8989,"19/08/2017",2017,16
1600000,7.5,"h",259,4,4,3,543,2015,9264,"19/08/2017",2017,2
1280000,5.7,"h",133,2,4,2,485,1920,2970,"19/08/2017",2017,97
875000,24.8,"h",225,3,4,4,793,1980,10788,"19/08/2017",2017,37
580000,2.1,"t",67,1,1,1,782,1998,5825,"19/08/2017",2017,19
1017500,3.4,"t",153,2,3,2,459,2003,3593,"19/08/2017",2017,14
942000,5.1,"h",91,1,2,1,241,1915,7570,"19/08/2017",2017,102
1300000,7.3,"h",124,1,3,2,403,1960,10412,"19/08/2017",2017,57
1307500,7.3,"h",111,1,3,1,316,1940,10412,"19/08/2017",2017,77
1390000,7.3,"h",150,2,3,1,303,1940,10412,"19/08/2017",2017,77
1310000,16.7,"h",102,1,3,1,782,1960,15321,"19/08/2017",2017,57
1285000,16.7,"h",124,2,5,1,651,1970,15321,"19/08/2017",2017,47
1292000,16.7,"h",169,2,4,2,768,1970,15321,"19/08/2017",2017,47
831000,11.2,"h",175,3,4,3,708,2007,8870,"19/08/2017",2017,10
570000,11.2,"h",93,1,3,1,308,1950,8870,"19/08/2017",2017,67
805000,11.2,"h",82,1,2,4,712,1970,8870,"19/08/2017",2017,47
931000,12.9,"h",212,2,4,2,462,2008,1071,"19/08/2017",2017,9
1225000,16,"h",210,2,5,2,506,1950,4794,"19/08/2017",2017,67
478000,18,"h",118,1,3,1,318,2003,5556,"19/08/2017",2017,14
520000,18.4,"h",112,1,3,2,538,1980,13830,"19/08/2017",2017,37
650000,14,"h",120,3,4,1,693,1980,851,"19/08/2017",2017,37
1295000,11.7,"h",271,3,3,2,326,2012,5629,"19/08/2017",2017,5
1250000,11.7,"h",211,2,4,2,534,1970,5629,"19/08/2017",2017,47
986000,11.7,"h",176,1,4,2,615,1964,5629,"19/08/2017",2017,53
620000,11.7,"h",113,2,3,1,292,2013,5629,"19/08/2017",2017,4
841000,3.4,"t",108,1,2,1,105,2005,5263,"19/08/2017",2017,12
2180000,5.4,"h",126,1,3,2,372,1905,10331,"19/08/2017",2017,112
2118000,7.3,"h",188,2,3,2,664,1930,2671,"19/08/2017",2017,87
710000,26,"h",130,1,3,2,837,1960,4654,"19/08/2017",2017,57
780000,26,"h",162,2,3,1,862,1986,4654,"19/08/2017",2017,31
7e+05,16.3,"h",103,1,3,1,537,1975,8279,"19/08/2017",2017,42
2030000,8.4,"h",172,2,3,2,660,1940,8801,"19/08/2017",2017,77
1800000,8.4,"h",123,2,3,1,460,1910,8801,"19/08/2017",2017,107
1500000,4.3,"h",174,2,4,2,650,2000,4918,"19/08/2017",2017,17
460000,29.8,"h",108,1,3,1,602,1980,4718,"19/08/2017",2017,37
547000,25.9,"h",135,2,3,2,410,2012,5812,"19/08/2017",2017,5
756000,16.2,"h",102,1,3,2,204,2000,3891,"19/08/2017",2017,17
515000,31.6,"h",101,1,3,0,915,1970,3532,"19/08/2017",2017,47
1340000,14.2,"h",160,2,4,2,800,1970,13366,"19/08/2017",2017,47
1150000,10.4,"t",210,2,3,1,317,2012,2291,"19/08/2017",2017,5
1218000,15.4,"h",125,1,3,1,757,1953,4973,"19/08/2017",2017,64
980000,8.5,"h",103,1,3,1,546,1950,7485,"19/08/2017",2017,67
585500,8.5,"t",105,1,2,1,100,2012,7485,"19/08/2017",2017,5
1390000,4.6,"h",0,2,3,1,125,2002,7717,"19/08/2017",2017,15
961000,8.4,"h",144,1,3,2,529,1970,14577,"19/08/2017",2017,47
876000,12,"h",120,1,3,2,653,1950,21650,"19/08/2017",2017,67
866000,12,"h",150,2,4,4,576,1940,21650,"19/08/2017",2017,77
775500,12,"h",120,1,3,3,586,1960,21650,"19/08/2017",2017,57
597000,20.5,"h",175,3,5,2,582,2000,7969,"19/08/2017",2017,17
626000,14,"h",138,1,3,2,557,1985,14042,"19/08/2017",2017,32
1e+06,8.2,"h",149,1,3,2,534,1960,389,"19/08/2017",2017,57
502500,10.5,"h",123,1,3,3,331,1995,4217,"19/08/2017",2017,22
650000,10.5,"h",117,1,3,1,650,1965,6763,"19/08/2017",2017,52
1150000,15.5,"h",185,2,4,2,779,1980,6202,"19/08/2017",2017,37
1280000,12.4,"h",195,2,4,2,887,1970,5420,"19/08/2017",2017,47
1300000,17.2,"h",177,2,5,2,891,1980,4181,"19/08/2017",2017,37
1360000,17.2,"h",212,3,5,2,882,1970,4280,"19/08/2017",2017,47
1235000,14.7,"h",294,3,5,2,634,2000,7082,"19/08/2017",2017,17
490000,14.7,"h",141,2,3,2,536,1990,16166,"19/08/2017",2017,27
412700,14.7,"h",112,1,3,1,299,2005,16166,"19/08/2017",2017,12
990000,6.4,"h",129,2,4,2,501,1960,5058,"19/08/2017",2017,57
1100500,6.4,"h",119,2,3,2,427,1936,5058,"19/08/2017",2017,81
2550000,6.8,"h",244,2,5,2,840,1910,6380,"19/08/2017",2017,107
1025000,12.7,"h",212,2,4,2,585,2014,1369,"19/08/2017",2017,3
1830000,7.5,"h",373,4,5,4,730,2014,1543,"23/09/2017",2017,3
850000,10.4,"h",96,1,3,2,551,1950,3464,"23/09/2017",2017,67
760000,10.5,"h",121,1,3,1,697,1950,2185,"23/09/2017",2017,67
750000,15.5,"h",232,2,4,2,636,1996,7630,"23/09/2017",2017,21
3e+06,6.3,"h",180,3,4,2,474,1915,4836,"23/09/2017",2017,102
1210000,10.2,"h",93,1,3,3,407,1955,3052,"23/09/2017",2017,62
2580000,7.9,"h",575,5,5,2,621,2009,5682,"23/09/2017",2017,8
724000,23.2,"h",147,2,3,2,482,1990,3598,"23/09/2017",2017,27
1410000,11.4,"h",214,3,4,4,623,1950,6795,"23/09/2017",2017,67
1020000,13.8,"h",115,1,2,2,597,1959,10969,"23/09/2017",2017,58
1475000,13.4,"h",240,2,4,2,582,2011,2867,"23/09/2017",2017,6
1229000,13.4,"h",115,2,4,2,727,1960,4387,"23/09/2017",2017,57
965000,27,"h",127,2,3,2,572,1950,2887,"23/09/2017",2017,67
653000,10.9,"u",77,1,2,1,84,1970,4605,"23/09/2017",2017,47
1325000,5.2,"h",120,1,3,1,331,1920,11918,"23/09/2017",2017,97
1630000,5.2,"h",174,2,4,1,278,1880,11918,"23/09/2017",2017,137
1770000,5.2,"h",187,2,4,3,461,1930,11918,"23/09/2017",2017,87
1e+06,5.2,"h",105,1,3,2,399,1950,7082,"23/09/2017",2017,67
1300000,10.8,"h",120,2,4,3,650,1960,4480,"23/09/2017",2017,57
1331000,10.8,"h",158,2,3,2,697,1970,4480,"23/09/2017",2017,47
2800000,7.7,"h",254,2,5,2,768,1990,8920,"23/09/2017",2017,27
1966000,10.1,"h",181,2,4,2,627,1905,7822,"23/09/2017",2017,112
381000,10.1,"u",55,1,1,1,2048,1970,7822,"23/09/2017",2017,47
646000,14.8,"h",171,1,3,2,238,2004,7719,"23/09/2017",2017,13
795000,17.9,"t",137,2,3,2,138,2013,9758,"23/09/2017",2017,4
1160000,17.9,"h",134,2,3,2,534,1980,9758,"23/09/2017",2017,37
735000,20.6,"h",255,2,4,2,771,2006,15510,"23/09/2017",2017,11
6e+05,20.6,"h",177,2,4,2,630,2003,15510,"23/09/2017",2017,14
475000,20.6,"h",146,2,4,1,294,2011,15510,"23/09/2017",2017,6
552000,20.6,"h",143,2,3,2,448,2010,15510,"23/09/2017",2017,7
1180000,23,"h",285,3,5,3,857,2012,11925,"23/09/2017",2017,5
632000,14.8,"h",118,1,3,1,562,1960,6388,"23/09/2017",2017,57
607500,18,"h",142,2,3,2,528,2000,2898,"23/09/2017",2017,17
990000,21.8,"h",315,3,4,2,1001,2012,4258,"23/09/2017",2017,5
775000,16.1,"u",107,2,3,1,294,1970,4790,"23/09/2017",2017,47
950000,27,"h",146,1,3,2,560,1980,2546,"23/09/2017",2017,37
646000,19.6,"h",114,2,3,2,716,1979,10926,"23/09/2017",2017,38
625000,19.6,"h",113,1,3,2,534,1990,10926,"23/09/2017",2017,27
8e+05,13.1,"h",203,3,4,2,308,2015,5070,"23/09/2017",2017,2
775000,24.8,"h",110,1,2,1,733,1950,10788,"23/09/2017",2017,67
1300000,2.1,"h",124,1,2,1,125,2000,5825,"23/09/2017",2017,17
452500,3.4,"u",54,1,2,1,807,1970,3593,"23/09/2017",2017,47
1350000,15.4,"h",653,2,4,2,653,1970,4385,"23/09/2017",2017,47
1285000,7.3,"h",101,2,3,2,374,1940,10412,"23/09/2017",2017,77
1051000,11.2,"h",112,2,3,2,913,1950,8870,"23/09/2017",2017,67
785000,16.1,"h",137,1,3,2,840,1960,8524,"23/09/2017",2017,57
2e+06,13.8,"t",275,3,4,2,360,2010,5454,"23/09/2017",2017,7
2500000,13.8,"h",199,2,4,4,683,1980,5454,"23/09/2017",2017,37
1125000,13.8,"h",175,1,4,1,700,1950,2356,"23/09/2017",2017,67
3600000,6.2,"h",158,2,3,2,848,1929,6482,"23/09/2017",2017,88
985000,8.9,"h",118,1,3,2,528,1955,2890,"23/09/2017",2017,62
1911000,16,"h",302,3,4,2,616,2005,4794,"23/09/2017",2017,12
1205000,12.3,"h",0,2,3,4,622,1960,768,"23/09/2017",2017,57
572000,14,"h",125,1,3,2,554,1975,1202,"23/09/2017",2017,42
630000,11.7,"h",113,1,4,2,185,1965,5629,"23/09/2017",2017,52
2450000,5.4,"h",192,2,4,2,399,1920,10331,"23/09/2017",2017,97
955000,5.4,"t",100,1,2,1,2835,1970,10331,"23/09/2017",2017,47
1630000,5.4,"h",88,1,2,0,284,1920,10331,"23/09/2017",2017,97
1875000,7.3,"h",170,2,6,2,697,1962,2671,"23/09/2017",2017,55
766000,16.3,"h",110,2,4,5,541,1980,8279,"23/09/2017",2017,37
741000,17.4,"h",101,3,8,1,1063,1980,4704,"23/09/2017",2017,37
283000,31.7,"h",19,1,3,0,362,1976,3600,"23/09/2017",2017,41
430000,31.7,"h",147,1,4,3,675,1980,6065,"23/09/2017",2017,37
890000,17.2,"h",166,2,4,2,481,1965,6871,"23/09/2017",2017,52
1162000,6.2,"h",129,1,3,2,619,1965,6232,"23/09/2017",2017,52
1586000,14.2,"h",138,1,3,1,718,1955,13366,"23/09/2017",2017,62
1408000,14.2,"h",179,2,4,2,692,1970,13366,"23/09/2017",2017,47
1080000,18.8,"h",204,2,4,2,914,1980,7113,"23/09/2017",2017,37
840000,18.8,"h",107,1,3,2,656,1972,7113,"23/09/2017",2017,45
1321188,10.1,"h",200,1,3,1,586,1945,4442,"23/09/2017",2017,72
1130000,6.2,"h",98,1,2,2,343,1980,5498,"23/09/2017",2017,37
8e+05,10.4,"h",83,1,2,2,352,1950,2291,"23/09/2017",2017,67
1550000,5.3,"h",162,2,4,1,344,1900,11364,"23/09/2017",2017,117
1350000,5.3,"h",188,2,4,2,264,1996,11364,"23/09/2017",2017,21
760000,12.3,"h",120,1,3,1,692,1940,3224,"23/09/2017",2017,77
1450000,15.5,"h",196,2,4,2,771,1970,3692,"23/09/2017",2017,47
1450000,11.4,"h",178,2,4,2,590,1940,3578,"23/09/2017",2017,77
625500,23.8,"h",178,2,4,2,477,2012,1490,"23/09/2017",2017,5
1725000,3.5,"h",151,1,3,2,293,1890,8648,"23/09/2017",2017,127
1463000,4.6,"t",147,2,3,2,15,1998,7717,"23/09/2017",2017,19
1e+06,12,"h",361,2,5,6,892,2004,21650,"23/09/2017",2017,13
1400000,12,"h",115,1,3,6,667,1920,21650,"23/09/2017",2017,97
4e+05,2.4,"u",51,1,1,1,4425,2012,14949,"23/09/2017",2017,5
426000,20.6,"h",134,2,3,2,245,2004,5833,"23/09/2017",2017,13
1050000,15.2,"t",184,2,4,1,173,2010,4497,"23/09/2017",2017,7
680000,5.1,"h",88,1,2,0,298,1900,2417,"23/09/2017",2017,117
658500,20.5,"h",187,2,4,2,444,2008,7969,"23/09/2017",2017,9
881000,20.8,"h",140,1,3,4,720,1955,7412,"23/09/2017",2017,62
897000,16.1,"h",150,2,3,2,684,1985,915,"23/09/2017",2017,32
2680000,5,"h",265,2,4,1,324,1890,13240,"23/09/2017",2017,127
657500,31.7,"h",167,2,3,1,729,2001,14092,"23/09/2017",2017,16
675000,31.7,"h",208,3,5,2,615,2000,14092,"23/09/2017",2017,17
605000,31.7,"h",192,2,4,2,738,2000,14092,"23/09/2017",2017,17
6e+05,31.7,"h",116,2,4,1,1007,1980,14092,"23/09/2017",2017,37
1910000,10.2,"h",256,3,4,2,416,2014,5457,"23/09/2017",2017,3
751000,15.5,"h",364,2,4,2,712,1998,5336,"23/09/2017",2017,19
910000,15.5,"h",170,2,4,2,520,1980,6202,"23/09/2017",2017,37
1260000,17.2,"h",166,2,4,3,682,1973,4181,"23/09/2017",2017,44
1202000,17.2,"h",159,2,4,2,650,1980,4280,"23/09/2017",2017,37
1180000,14.7,"h",258,2,5,4,738,1980,7082,"23/09/2017",2017,37
515000,14.7,"h",115,2,3,1,517,1985,16166,"23/09/2017",2017,32
840000,6.4,"h",95,1,3,3,336,1950,5058,"23/09/2017",2017,67
1660000,16.7,"h",291,2,5,2,790,1990,7392,"23/09/2017",2017,27
1360000,6.3,"h",128,1,3,1,479,1930,6543,"23/09/2017",2017,87
1455000,6.3,"h",125,2,3,2,351,1910,6543,"23/09/2017",2017,107
2340000,3,"h",135,2,3,1,162,1880,3280,"26/08/2017",2017,137
791000,9.4,"h",131,1,3,4,553,1960,5132,"26/08/2017",2017,57
4060000,6.3,"h",191,2,4,1,574,1910,4836,"26/08/2017",2017,107
1151000,4.3,"h",178,2,4,2,290,2012,6567,"26/08/2017",2017,5
1650000,10.2,"t",200,2,4,1,338,2005,3052,"26/08/2017",2017,12
2550000,10.2,"h",202,2,3,3,1170,1950,3052,"26/08/2017",2017,67
2800000,9.7,"h",0,2,5,2,1173,1960,7809,"26/08/2017",2017,57
1800000,13.8,"h",243,3,5,3,697,1960,10969,"26/08/2017",2017,57
1130000,13.8,"t",183,2,4,2,270,2012,10969,"26/08/2017",2017,5
1370000,13.8,"h",186,3,4,3,605,1930,10969,"26/08/2017",2017,87
1311000,13.8,"h",194,2,3,3,632,1950,10969,"26/08/2017",2017,67
1350000,13.4,"h",121,1,3,1,697,1950,5713,"26/08/2017",2017,67
905000,13.4,"h",150,2,3,2,887,1990,4387,"26/08/2017",2017,27
920000,27,"h",102,1,3,2,645,1950,2887,"26/08/2017",2017,67
728000,25,"h",136,1,4,1,744,1970,9704,"26/08/2017",2017,47
1900000,10.9,"h",133,3,5,2,613,1955,4605,"26/08/2017",2017,62
1030000,16.1,"h",312,3,4,3,1061,1960,1390,"26/08/2017",2017,57
2830000,10.5,"h",202,2,4,2,700,1930,10579,"26/08/2017",2017,87
2060000,10.3,"h",175,1,3,3,685,1950,6938,"26/08/2017",2017,67
1650000,10.3,"h",0,2,3,2,623,1920,6938,"26/08/2017",2017,97
1650000,10.3,"h",275,2,5,5,773,1950,6938,"26/08/2017",2017,67
959000,4,"t",122,2,3,1,138,1998,5533,"26/08/2017",2017,19
2350000,5.2,"h",160,2,3,2,445,1925,7082,"26/08/2017",2017,92
815000,12.1,"h",0,2,4,1,525,1965,10175,"26/08/2017",2017,52
580000,14.8,"h",174,2,3,2,461,2000,1607,"26/08/2017",2017,17
1220000,10.4,"h",151,2,3,2,261,2015,5678,"26/08/2017",2017,2
1535000,10.4,"h",188,3,4,2,1004,1950,5678,"26/08/2017",2017,67
1322500,10.4,"h",94,1,2,1,731,1950,5678,"26/08/2017",2017,67
1400000,10.1,"h",193,2,3,3,818,2011,7822,"26/08/2017",2017,6
546000,34.9,"h",103,1,4,1,646,1987,8060,"26/08/2017",2017,30
532000,34.9,"h",104,1,3,2,474,1993,8060,"26/08/2017",2017,24
790000,8.7,"u",82,1,2,1,919,2010,5051,"26/08/2017",2017,7
725000,27,"h",95,1,3,1,534,1980,2076,"26/08/2017",2017,37
1300000,17.9,"h",213,2,5,2,1006,1970,9758,"26/08/2017",2017,47
950000,17.5,"h",123,2,3,2,535,1970,4734,"26/08/2017",2017,47
460000,17.4,"h",104,1,3,3,536,1975,1124,"26/08/2017",2017,42
412500,20.6,"h",0,2,3,1,197,2012,15510,"26/08/2017",2017,5
720008,34.7,"h",204,3,5,2,528,2006,7680,"26/08/2017",2017,11
1188000,23,"h",294,2,5,2,864,1980,11925,"26/08/2017",2017,37
905000,23,"h",185,2,5,2,1005,1960,11925,"26/08/2017",2017,57
6e+05,24.7,"h",146,2,5,1,608,1960,8322,"26/08/2017",2017,57
1060000,18,"h",202,2,4,2,842,1980,6990,"26/08/2017",2017,37
905000,18,"h",153,2,4,0,2000,1975,2346,"26/08/2017",2017,42
595000,19.6,"h",0,1,3,2,536,1980,10926,"26/08/2017",2017,37
810000,19.6,"h",260,2,4,4,854,1995,10926,"26/08/2017",2017,22
2335000,7.5,"h",222,2,5,6,1012,1915,9264,"26/08/2017",2017,102
1580000,7.5,"h",195,2,3,1,665,1886,9264,"26/08/2017",2017,131
1385000,3.6,"h",80,1,2,0,176,1890,6244,"26/08/2017",2017,127
1400000,3.6,"h",93,1,2,1,164,1890,6244,"26/08/2017",2017,127
1870000,3.6,"h",173,3,4,1,248,1890,6244,"26/08/2017",2017,127
755000,5.1,"h",110,1,3,2,334,1920,7570,"26/08/2017",2017,97
1078000,15.4,"h",119,1,4,1,611,1960,4385,"26/08/2017",2017,57
1065000,15.4,"h",140,1,6,1,704,1950,4385,"26/08/2017",2017,67
493000,36.9,"h",91,1,3,1,657,1975,2500,"26/08/2017",2017,42
1155000,38,"h",242,2,3,2,2405,1980,7566,"26/08/2017",2017,37
980000,38,"h",191,2,4,2,937,1960,7566,"26/08/2017",2017,57
2690000,7.3,"h",0,2,4,2,647,1910,10412,"26/08/2017",2017,107
655000,12.9,"t",215,3,4,2,170,2017,1071,"26/08/2017",2017,0
625000,33.3,"h",136,1,4,2,640,1960,8256,"26/08/2017",2017,57
602000,18.4,"h",150,2,4,2,603,1985,13830,"26/08/2017",2017,32
567000,18.4,"h",180,2,4,3,632,1985,13830,"26/08/2017",2017,32
1125000,14.5,"h",250,2,4,4,556,1978,2339,"26/08/2017",2017,39
7e+05,15.5,"h",223,2,4,2,726,1980,3656,"26/08/2017",2017,37
960000,11.7,"h",175,2,3,2,404,2009,5629,"26/08/2017",2017,8
1160000,11.7,"h",273,3,4,4,670,1970,5629,"26/08/2017",2017,47
3300000,5.4,"h",281,3,4,2,741,1920,10331,"26/08/2017",2017,97
1750000,5.4,"h",232,2,3,2,431,2006,10331,"26/08/2017",2017,11
3450000,5.4,"h",0,2,5,2,668,2006,10331,"26/08/2017",2017,11
930000,25.2,"h",201,2,3,2,443,2014,8459,"26/08/2017",2017,3
803000,26,"h",0,1,3,2,862,1970,4654,"26/08/2017",2017,47
560000,14,"h",147,1,3,1,565,1970,2878,"26/08/2017",2017,47
3080000,5.9,"h",339,2,4,3,620,1930,394,"26/08/2017",2017,87
625000,16.3,"h",133,1,3,2,542,1968,8279,"26/08/2017",2017,49
965000,41,"h",264,2,4,6,869,2007,8743,"26/08/2017",2017,10
735000,6.4,"h",110,1,3,1,167,2010,3873,"26/08/2017",2017,7
651000,8.4,"u",97,1,2,1,129,1940,8801,"26/08/2017",2017,77
3400000,4.3,"h",187,1,3,5,2027,1964,4918,"26/08/2017",2017,53
535000,17.4,"h",105,1,3,4,572,1980,4704,"26/08/2017",2017,37
710000,31.7,"h",280,2,5,2,1670,2000,3600,"26/08/2017",2017,17
395000,29.8,"h",105,1,3,1,649,1975,4718,"26/08/2017",2017,42
2090000,3,"h",113,1,3,0,199,1900,2019,"26/08/2017",2017,117
